antigen,trav_1,trav_2,trav_3,trav_4,trav_5,trav_6,trav_7,trav_8,trav_9,trav_10,trav_11,trav_12,trav_13,trav_14,trav_15,trav_16,trav_17,trav_18,trav_19,trav_20,trav_21,trav_22,trav_23,trav_24,trav_25,trav_26,trav_27,trav_28,trav_29,trav_30,trav_31,trav_32,trav_33,trav_34,trav_35,trav_36,trav_37,trav_38,trav_39,trav_40,trav_41,trav_42,trav_43,trav_44,trav_45,trav_46,trav_47,trav_48,trav_49,trav_50,trav_51,trav_52,trav_53,trav_54,trav_55,trav_56,trav_57,trav_58,trav_59,trav_60,trav_61,trav_62,trav_63,trav_64
PF3D7_0831400,1651.83905322287,2548.74197062662,1106.51423067072,1451.82626033945,1104.39793020871,5280.81321662111,1097.50591650094,1266.31041931886,8343.64316109723,3824.57767342481,3116.46362979539,2516.56055735672,13657.9672956541,3593.26972248605,1895.40715652528,3249.92613868645,3277.98745090373,3128.43709492924,4094.09684846058,978.451468513706,1272.56493283198,1373.30869198259,3618.01932877516,1197.82171153626,3301.96363301985,6615.35663991323,1829.52925734544,2365.69900677412,1306.38041275775,3543.26209918278,1909.53772236891,2147.482301134,2422.93196617643,2193.27060627948,1770.70233287842,1239.39329891645,1745.89782269703,2492.47844311772,1905.75338402315,2168.10969133984,4150.92968896289,1892.36288343617,5710.3905120078,3250.81339526293,3102.80858599306,4766.33795759314,1761.4414318153,1916.53827071966,1762.98020066353,7016.96929928014,1386.41710380848,2468.20520424256,1641.68215330549,1365.37715153349,1169.0660545818,1852.50476227873,3347.09173220978,7882.33242866329,7768.40092443034,5847.99255597627,2468.07896049994,1933.38073213529,28707.8330432741,1691.84694658856
PF3D7_0925900,896.82000442866,826.162365036462,704.151123581731,1067.48585094491,826.218145578488,1518.54672184819,951.836479150448,741.380434974797,2253.64822715339,1926.609861405,1598.66999986346,2047.09095906635,1164.69351504378,1538.38762262605,1184.14542785486,1631.87334901032,1381.06259496955,1416.35341644464,1034.8900299076,478.88145959473,720.693957726604,747.513994840325,1780.7942473713,544.292859681258,1029.56612573299,2156.53654340682,792.720365747823,1010.54927995508,585.861915904155,692.020628687457,1271.91236784115,1277.45747662999,1868.76969120111,806.185213699215,799.9460702259,507.787566449477,765.831192638347,2447.15017682149,1185.88951936436,1229.54463096686,1390.62463491703,2584.21427967777,4222.46293098238,2613.86643829523,12762.2707034322,2782.61809763421,1608.22707603952,1724.09206460081,945.265247657868,2407.06929742671,799.633083407553,1614.39966323661,1205.24157662657,1427.69141007264,1083.01230743218,1449.14921809345,1555.90744822176,3165.39238206307,3471.26512346016,2388.82425527825,1712.18367844991,1127.67425971462,10938.5112085244,855.923670960589
PF3D7_1025300,114.136775556788,111.735872333677,85.0686475389724,120.173276121159,62.0250263275579,160.662433256117,71.1097540300439,89.943338920575,175.558409909083,99.0884587191338,150.182572502726,110.221120599913,79.9920270533573,112.085465445847,95.047708674799,123.23347386954,115.376867775019,120.829349978249,108.24267530825,55.1291229634752,117.472749903464,68.1730461363762,101.669114863798,88.2203957694561,144.71456756996201,98.8095824513262,131.326000104332,147.632207413771,99.9749971903816,121.882908804535,91.625048189111,108.911697049508,150.379198005593,130.265698073675,112.959306578462,273.478400996579,132.373168092173,144.235748060545,111.915839107059,83.7157980203911,126.111063425847,98.2475928473224,27.5024930937651,76.0152629105289,54.8755049950917,25.15843178891,25.6023746953094,20.5177303668749,33.4956939947076,27.067795502811,73.694345956798,47.8409219572563,50.0614639794335,100.205898763425,40.0444061546416,73.8197877931282,32.636181082255,44.6250666467921,42.3060047032698,56.690814632237,113.065132280992,54.3464419176808,70.8743883863906,30.0551597276717
PF3D7_1105800,1203.09580787159,1918.0651151145,808.919856068042,1445.16458530766,1071.21612964257,3740.37219926735,1257.49830613087,928.884483507074,7874.9329356542,3521.92926597274,3638.35175495204,2485.03847217423,4026.21576927753,3269.15849277724,1759.12293901694,2584.73606440158,2736.58516455795,2435.6780773564,6454.73130363639,733.50521646348,638.56633919088,1277.19959002628,3799.2800808052,936.733346813801,2270.43532013035,6773.78949739133,1684.10504875721,1244.28375017866,1651.34110795518,2570.43710194412,1626.54372180989,2104.79304984311,2198.7314900359,2106.35497751777,1449.98041546814,1552.06468728903,2389.66354303255,1968.13001223228,2351.25326147869,2595.29126098921,2901.91420161927,1911.3930927564,6836.45383826152,2632.78629046753,3018.29050592302,5024.38309414267,2199.70496915716,1966.87546230282,1498.46440502924,3980.93863176035,1144.69679343647,2014.3164385218,1378.49949472717,1570.05560589126,1170.56966313324,1927.0344823983,2612.10120431839,6357.98687738779,5865.3723659656,4509.234031539,2854.46509700377,1535.50420889276,27857.5413572411,1478.34781947734
PF3D7_1136200,12669.1220723897,53560.9376390892,43986.4980365965,56760.6359009582,3264.84568453741,64859.8043354889,16394.1439122143,113680.387803213,58053.3304322669,34620.7967581973,50384.0866553994,74553.6296559051,40070.4639616221,15560.2124730435,12184.1813694537,12847.6329161612,60492.6400068924,19344.1703656694,20077.8189812036,61266.1280061431,76796.1050276841,13214.3261797776,30184.8965676098,43489.918357793,42057.4485826284,44051.2356828207,12593.4438961621,140906.322065235,5412.2306036601,12702.5947305,17257.0490846737,337198.779709616,45664.7689570544,65851.2708235303,9381.8902863162,50706.0815871543,233336.077797995,67001.3144841273,79504.6439365575,30989.2366525853,93798.804328849,13869.7808905472,26341.950033063305,106507.803269401,94923.1175860533,68404.9829324763,152520.369929778,49625.4808472063,23879.8256376294,40375.4567923437,2081.63688333406,14502.8296558126,168949.074753877,2345.00557097181,2154.13046506129,3009.72857676425,19936.4242049113,17698.1525187544,98172.3167173252,98191.3803251589,160531.224016918,11799.3981465384,61102.6442246992,6975.10237146888
PF3D7_1229300,1842.80790329328,3692.71417693272,1165.4177928667,3041.02858063087,1561.16607269905,3509.3644113789,2098.42980590229,1322.61383673696,6866.87267466605,4145.81724357409,3161.59152590154,2108.27543496849,3184.2097040481,3679.56758721619,2145.83561924068,3238.31945357855,2711.1065563185,3443.8424534508,3662.8337530537,1354.5870586483,1149.10398154951,1717.61121530495,4285.39830983261,1476.22681526185,4675.89517864739,6524.49527451021,2465.31744466757,2471.35046255676,2232.52596361963,2996.47771038109,2402.22919627829,2114.8393175369,3251.80013601829,2617.57337583906,2033.22860186404,1438.55201667764,1853.86728278612,2912.30912534951,2083.07243957946,3004.0957828706,3584.30101420928,5932.09989172835,4290.33163204137,2504.29785102416,2415.8389468891,3719.90102402952,1659.33969780163,1416.11490317794,1817.10751514214,2363.39058095948,1399.09037338388,1672.26325773895,1747.85685244895,1313.27671129425,1247.37214056846,2303.60698388786,3410.07017675851,4359.72227715318,5792.49810592022,4828.54165652923,1226.69667925989,2019.10182451702,10017.5287998204,2241.17798174102
PF3D7_1237900,139.290916572168,180.424664092597,107.187852052681,105.523929413827,72.5639273533965,122.746803683143,58.6360072308447,73.3385644229552,140.563485939585,154.49445264509,131.262674733393,56.9542828060985,93.6932537319839,188.278692295764,206.491707692089,135.429199848741,93.60743402472,98.7798688181996,131.960593915304,92.544830458688807,109.42689071745,93.0750829854755,109.260584479538,124.021509203286,187.561353782454,148.813450919653,113.668471203927,78.2338207409004,84.4826934736115,53.5432899923599,88.9185959443464,69.9461585113197,97.6991900526676,77.6109736295344,135.830921517985,100.848760689744,94.2136356693756,87.397626471753,85.1684807286564,140.062405324914,128.00875551825,50.9254635520774,117.32043884342,47.5768419832407,44.1543737270111,22.01764183804,26.7648441933679,26.3502995709566,33.9834617232785,51.4731882776859,48.3599563549075,31.0066214850253,73.3218144967864,33.3270152802288,47.7421566603952,33.8549975011702,41.7688258960966,73.7127657988513,75.6152176516464,73.5830744793366,18.5646304344901,49.5643936641981,78.3958700461679,81.854800248731
PF3D7_1252300,86.0107056630491,128.557729777801,75.2301550638991,98.7678968900448,78.0101277511002,214.312843607202,79.8843574648755,102.734517714643,182.116187681571,75.0848728773541,76.301363558804,31.3283997659574,91.1956444926189,123.002581723326,145.007718223042,89.4972326892034,90.5807218970721,87.855985825779,129.674587703612,47.6433042839167,109.604497761372,43.8744301119877,132.825530425061,95.6372326007457,99.0702009127034,167.464303965184,94.9333639344617,109.054119021989,70.9505146767361,82.8882881535052,65.6253953584843,100.798996681109,60.821266533105,79.0057867732578,49.726488502199,79.6092468307207,71.9729420730098,103.249597600031,84.3290085287463,125.525636305096,77.6002445857376,93.6173315091283,63.1236432409004,29.4473472387327,43.3982509771251,19.3486000353321,24.0114451087352,21.4961569585438,103.012469636195,22.8312694713562,80.5976847768301,53.5286667168673,77.9978764953223,50.0103407470377,42.1564784397167,47.9688552864385,32.9041319653866,34.6530157376757,42.7416867112645,47.5454120916636,21.1011379042361,28.0717558766479,56.7155535727285,54.8136486486421
PF3D7_1343700_KELCH,153.294888569662,67.3084545551363,130.399200021818,255.571012576285,261.664593473903,279.130859792622,221.954273519822,126.496881071949,338.407291758074,266.379711631994,254.425850243697,45.8622962472299,86.9017651856454,397.027677036079,745.792067525584,256.581052750105,227.250399155209,193.449727585264,115.000454875732,99.9056732670101,217.553931205485,156.907904211955,160.485979034715,88.9807953414729,99.5242743867693,189.195796934996,103.225086179264,118.613165018181,49.5913103340056,267.109321791713,51.3098754835708,136.024141701497,164.258823364953,61.6054231850618,171.888039340581,189.042820922605,197.927159232222,178.121978164099,75.0371406124624,153.62442178991,91.7684376180296,119.512542820496,262.193950215804,401.609242611523,229.919647488637,213.67981673897,174.063809412937,118.623060244959,118.316907037201,166.796525962597,135.827863271402,230.281015754615,210.69888567897,157.077146426061,159.254820403748,153.907304179799,193.321087426608,135.466492102386,157.206790101261,245.858703527533,112.272687877298,174.577252458624,194.849491178899,185.59376947027
PF3D7_1345100,651.683832933566,3089.06877008763,883.81957150546,1251.96224259447,1344.02261295776,3455.91086530509,953.347825483827,1521.91675121352,3782.33618277816,2454.22297733571,5313.98106114859,2141.69203510388,3986.02254419275,1796.55832738302,1929.32310101885,3410.64893283399,2700.09621986835,2338.33895510241,2408.14484232799,1280.11057638056,581.015709799587,1186.39733717107,3244.485275317,1911.26216975152,81222.753487708,6867.16763802693,2038.50638058388,1380.62560976664,20542.4517466224,1479.86330941836,1781.56290128724,2238.54926822255,5730.52696176374,1493.12671355005,1623.82351315527,1355.16874266028,1663.228358327,2449.86850668704,1848.50108351934,2295.69173429803,7616.49822203865,2447.80964720176,7928.49921031689,2113.19407902858,3225.96234992844,12813.135135536,2244.45406848615,1482.51746946427,1525.74185722294,6323.63684435202,1051.74514407325,2334.37195838852,1083.74394733566,1511.590171174,1009.06301296754,1234.02583320021,1279.62561422743,7096.15320345007,6022.71809433872,4441.52628198191,2515.17932874364,1202.06398484916,15625.6263652855,1350.40484629082
PF3D7_1401600_PHISTB,5735.89333132789,11022.5851680682,21517.3041950225,5380.00078010285,1614.37974229242,24772.435318544,29200.7852032269,2037.64065599675,23580.5502909655,7355.49497441553,7161.89050589214,5374.23112668605,22423.9570385459,4977.63120480063,4686.18144714008,5978.16402399457,6327.25837791223,5516.70688796044,6747.66750840412,1799.57051365721,1237.71632122454,3545.2082965403,9185.81461673171,2638.87413217083,12356.6006795531,13492.4855894388,4025.83087052727,4287.29032725618,12467.0525565972,5269.45900185317,3513.20751291978,9924.14617516102,4281.71370217074,4872.18531089047,3270.73132238226,4756.54655133253,3931.90058438134,3465.87836135778,5144.16748649305,4882.33830938591,9249.20900489767,2593.40230122481,9116.28751887151,5384.7165330755,4597.28435823701,6432.34592635008,3055.76684841126,1730.79592452048,3788.6656550416,3908.66060423024,2031.16438910042,3435.19495568442,1511.19540825837,1803.04716371407,1683.11843544061,3681.8675813458,47070.7520466797,8492.20202452896,11176.8824994287,8170.93325855605,5214.64782932246,2852.53346355833,22281.7694457288,2796.53110073499
PF3D7_1407800_PM4,78.7102902031588,132.435459276467,59.0092059271761,185.077443257778,75.2671242093855,162.663235815432,129.98476415892,104.319525833382,187.688220799897,226.757459935253,302.255359163674,130.392285946261,196.276300155966,376.343668845548,191.249871647641,238.727220478311,228.30539728621,148.296354346177,46.565669938159,39.8012946680561,109.401782403757,82.1267143338363,270.887237302312,62.8938048997052,175.257979777013,141.707171409935,116.90693435466,78.2031947690158,139.799341254922,74.6958366455627,104.508014327025,110.685117865701,94.3445518138087,111.526330862771,82.2846266299315,107.831730976697,113.404788090961,120.847425259198,50.5251889371263,165.910848497984,162.503953911163,74.0507640767584,251.904169828142,130.461868649057,102.32589926029,140.962068858734,71.6458454743478,40.0326993762896,54.682391858355,90.3805470292391,43.1043271598593,103.340180295499,70.5562645883484,47.6027106190391,43.9098315198981,49.5444108255991,136.697845184612,281.709366443467,235.845587234616,142.01041549068,103.678836808561,166.095806277413,238.126516016248,72.9806328503847
PF3D7_1455300,1012.8207426469,1299.55035287905,991.123706287181,1673.30605321638,1579.15727470626,2590.96813739994,1533.22264605031,1081.4409315592,2014.64809439501,2384.10387805384,1834.0190512748,1791.80480314335,1648.19939416112,2542.91209846686,1578.02976784009,1799.53697871482,2044.71321719438,2401.68049906108,1475.98993827054,740.782628137366,899.350415119232,1216.19626542896,2192.41184812614,1013.9765118528,1499.75875292195,3041.29124559284,1311.10129334701,1814.20150016075,1081.94604050225,1312.79701093086,1019.92373059893,2136.31606949979,1693.65058423142,1353.88888157731,1559.03526787161,1145.16313758418,1628.03032206333,1625.11105290474,1643.39636668262,1477.61962383608,1954.86923140819,3227.40123589536,4863.55295046488,2865.19805323583,2759.7993343093,3376.53906323821,1825.7427549611,2197.44937967105,1401.7537164204,2619.27133367113,1592.83409666577,2101.25200479126,1652.60271669533,1962.88209505081,1555.37131087902,2148.19275820711,4094.1064612637,3556.3405259309,3600.90628348043,3079.8620621689,1827.39749816699,1375.24927120498,9283.66401294108,1549.17500347407
PF3D7_1460600_ISP3,1160.26540971554,2477.10589084548,874.33057374267,1496.87310448864,1155.28455964798,34448.0990932381,954.443977702467,972.32875400194,6384.49370618691,2388.09605093208,2570.52373133281,1946.91857112773,3558.41508160457,2883.6320734597102,1569.3643083547,2984.50942144629,3148.27556849082,3132.50012103687,2741.01423917152,873.867071703402,703.614242758867,1070.12571725661,3239.1920013109,1296.83458192446,3072.7490100799,6328.54855677244,1632.16245000661,1934.34903229052,1092.50561084034,2097.43132778243,1479.73474918889,1920.74783715933,1852.0508461846,1765.50974605541,1657.50336515726,1512.44851505251,1472.91060056699,1517.51308213417,2325.75213635255,1677.22142647883,3060.80679384595,2132.55393250172,5700.41449239678,1988.26290184121,2338.21933488863,3770.4151313314,1478.5784149464,1989.40933805178,1456.85566162492,2882.94016274334,1130.2921135774,2000.20445672517,1201.47551959218,1362.50100984162,1017.73377854416,1406.60868451185,1836.85434450401,5182.11737970197,5521.73865412863,3801.55032395356,2427.04736091732,1276.28626601979,22645.9796679873,1318.96193173912
